function, input, cycles,
reck_it, 503000, 1089939,
reck_it, 504000, 1091502,
reck_it, 505000, 1094627,
reck_it, 506000, 1097752,
reck_it, 507000, 1100877,
reck_it, 508000, 1102439,
reck_it, 509000, 1105564,
reck_it, 510000, 1108689,
reck_it, 511000, 1110252,
reck_it, 512000, 1113377,
reck_it, 513000, 1116502,
reck_it, 514000, 1119627,
reck_it, 515000, 1121189,
reck_it, 516000, 1124314,
reck_it, 517000, 1127439,
reck_it, 518000, 1129002,
reck_it, 519000, 1132127,
reck_it, 520000, 1135252,
reck_it, 521000, 1138377,
reck_it, 522000, 1139939,
reck_it, 523000, 1143064,
reck_it, 524000, 1146189,
reck_it, 525000, 1149314,
reck_it, 526000, 1152439,
reck_it, 527000, 1155564,
reck_it, 528000, 1158689,
reck_it, 529000, 1160252,
reck_it, 530000, 1163377,
reck_it, 531000, 1166502,
reck_it, 532000, 1169627,
reck_it, 533000, 1172752,
reck_it, 534000, 1175877,
reck_it, 535000, 1177439,
reck_it, 536000, 1180564,
reck_it, 537000, 1183689,
reck_it, 538000, 1186814,
reck_it, 539000, 1189939,
reck_it, 540000, 1193064,
reck_it, 541000, 1196189,
reck_it, 542000, 1199314,
reck_it, 543000, 1202439,
reck_it, 544000, 1204002,
reck_it, 545000, 1207127,
reck_it, 546000, 1210252,
reck_it, 547000, 1213377,
reck_it, 548000, 1216502,
reck_it, 549000, 1219627,
reck_it, 550000, 1222752,
reck_it, 551000, 1225877,
reck_it, 552000, 1229002,
reck_it, 553000, 1232127,
reck_it, 554000, 1235252,
reck_it, 555000, 1238377,
reck_it, 556000, 1239939,
reck_it, 557000, 1243064,
reck_it, 558000, 1246189,
reck_it, 559000, 1249314,
reck_it, 560000, 1252439,
reck_it, 561000, 1255564,
reck_it, 562000, 1258689,
reck_it, 563000, 1261814,
reck_it, 564000, 1264939,
reck_it, 565000, 1268064,
reck_it, 566000, 1271189,
reck_it, 567000, 1274314,
reck_it, 568000, 1277439,
reck_it, 569000, 1280564,
reck_it, 570000, 1283689,
reck_it, 571000, 1286814,
reck_it, 572000, 1289939,
reck_it, 573000, 1291502,
reck_it, 574000, 1294627,
reck_it, 575000, 1297752,
reck_it, 576000, 1300877,
reck_it, 577000, 1304002,
reck_it, 578000, 1307127,
reck_it, 579000, 1310252,
reck_it, 580000, 1313377,
reck_it, 581000, 1316502,
reck_it, 582000, 1319627,
reck_it, 583000, 1322752,
reck_it, 584000, 1325877,
reck_it, 585000, 1329002,
reck_it, 586000, 1332127,
reck_it, 587000, 1335252,
reck_it, 588000, 1338377,
reck_it, 589000, 1341502,
reck_it, 590000, 1344627,
reck_it, 591000, 1347752,
reck_it, 592000, 1350877,
reck_it, 593000, 1354002,
reck_it, 594000, 1357127,
reck_it, 595000, 1360252,
reck_it, 596000, 1363377,
reck_it, 597000, 1366502,
reck_it, 598000, 1369627,
reck_it, 599000, 1372752,
reck_it, 600000, 1375877,
reck_it, 601000, 1379002,
reck_it, 602000, 1382127,
reck_it, 603000, 1385252,
reck_it, 604000, 1388377,
reck_it, 605000, 1391502,
reck_it, 606000, 1394627,
reck_it, 607000, 1397752,
reck_it, 608000, 1400877,
reck_it, 609000, 1404002,
reck_it, 610000, 1407127,
reck_it, 611000, 1410252,
reck_it, 612000, 1414939,
reck_it, 613000, 1418064,
reck_it, 614000, 1421189,
reck_it, 615000, 1424314,
reck_it, 616000, 1427439,
reck_it, 617000, 1430564,
reck_it, 618000, 1433689,
reck_it, 619000, 1436814,
reck_it, 620000, 1439939,
reck_it, 621000, 1443064,
reck_it, 622000, 1446189,
reck_it, 623000, 1450877,
reck_it, 624000, 1454002,
reck_it, 625000, 1457127,
reck_it, 626000, 1461814,
reck_it, 627000, 1464939,
reck_it, 628000, 1468064,
reck_it, 629000, 1471189,
reck_it, 630000, 1474314,
reck_it, 631000, 1477439,
reck_it, 632000, 1480564,
reck_it, 633000, 1485252,
reck_it, 634000, 1488377,
reck_it, 635000, 1491502,
reck_it, 636000, 1494627,
reck_it, 637000, 1497752,
reck_it, 638000, 1500877,
reck_it, 639000, 1504002,
reck_it, 640000, 1507127,
reck_it, 641000, 1510252,
reck_it, 642000, 1514939,
reck_it, 643000, 1518064,
reck_it, 644000, 1521189,
reck_it, 645000, 1524314,
reck_it, 646000, 1527439,
reck_it, 647000, 1530564,
reck_it, 648000, 1535252,
reck_it, 649000, 1538377,
reck_it, 650000, 1541502,
reck_it, 651000, 1544627,
reck_it, 652000, 1549314,
reck_it, 653000, 1552439,
reck_it, 654000, 1555564,
reck_it, 655000, 1558689,
reck_it, 656000, 1561814,
reck_it, 657000, 1566502,
reck_it, 658000, 1569627,
reck_it, 659000, 1572752,
reck_it, 660000, 1575877,
reck_it, 661000, 1579002,
reck_it, 662000, 1583689,
reck_it, 663000, 1586814,
reck_it, 664000, 1589939,
reck_it, 665000, 1593064,
reck_it, 666000, 1596189,
reck_it, 667000, 1600877,
reck_it, 668000, 1604002,
reck_it, 669000, 1607127,
reck_it, 670000, 1610252,
reck_it, 671000, 1613377,
reck_it, 672000, 1618064,
reck_it, 673000, 1621189,
reck_it, 674000, 1624314,
reck_it, 675000, 1627439,
reck_it, 676000, 1630564,
reck_it, 677000, 1635252,
reck_it, 678000, 1638377,
reck_it, 679000, 1641502,
reck_it, 680000, 1646189,
reck_it, 681000, 1649314,
reck_it, 682000, 1652439,
reck_it, 683000, 1655564,
reck_it, 684000, 1660252,
reck_it, 685000, 1663377,
reck_it, 686000, 1666502,
reck_it, 687000, 1669627,
reck_it, 688000, 1674314,
reck_it, 689000, 1677439,
reck_it, 690000, 1682127,
reck_it, 691000, 1685252,
reck_it, 692000, 1688377,
reck_it, 693000, 1693064,
reck_it, 694000, 1696189,
reck_it, 695000, 1700877,
reck_it, 696000, 1704002,
reck_it, 697000, 1708689,
reck_it, 698000, 1711814,
reck_it, 699000, 1716502,
reck_it, 700000, 1721189,
reck_it, 701000, 1724314,
reck_it, 702000, 1729002,
reck_it, 703000, 1732127,
reck_it, 704000, 1736814,
reck_it, 705000, 1739939,
reck_it, 706000, 1744627,
reck_it, 707000, 1747752,
reck_it, 708000, 1752439,
reck_it, 709000, 1755564,
reck_it, 710000, 1760252,
reck_it, 711000, 1763377,
reck_it, 712000, 1768064,
reck_it, 713000, 1771189,
reck_it, 714000, 1775877,
reck_it, 715000, 1779002,
reck_it, 716000, 1782127,
reck_it, 717000, 1785252,
reck_it, 718000, 1789939,
reck_it, 719000, 1793064,
reck_it, 720000, 1796189,
reck_it, 721000, 1800877,
reck_it, 722000, 1802439,
reck_it, 723000, 1807127,
reck_it, 724000, 1810252,
reck_it, 725000, 1813377,
reck_it, 726000, 1818064,
reck_it, 727000, 1821189,
reck_it, 728000, 1825877,
reck_it, 729000, 1829002,
reck_it, 730000, 1833689,
reck_it, 731000, 1838377,
reck_it, 732000, 1841502,
reck_it, 733000, 1846189,
reck_it, 734000, 1849314,
reck_it, 735000, 1854002,
reck_it, 736000, 1857127,
reck_it, 737000, 1861814,
reck_it, 738000, 1864939,
reck_it, 739000, 1869627,
reck_it, 740000, 1874314,
reck_it, 741000, 1877439,
reck_it, 742000, 1882127,
reck_it, 743000, 1885252,
reck_it, 744000, 1889939,
reck_it, 745000, 1893064,
reck_it, 746000, 1897752,
reck_it, 747000, 1900877,
reck_it, 748000, 1905564,
reck_it, 749000, 1908689,
reck_it, 750000, 1913377,
reck_it, 751000, 1916502,
reck_it, 752000, 1921189,
reck_it, 753000, 1924314,
reck_it, 754000, 1929002,
reck_it, 755000, 1933689,
reck_it, 756000, 1936814,
reck_it, 757000, 1941502,
reck_it, 758000, 1946189,
reck_it, 759000, 1949314,
reck_it, 760000, 1954002,
reck_it, 761000, 1957127,
reck_it, 762000, 1961814,
reck_it, 763000, 1966502,
reck_it, 764000, 1969627,
reck_it, 765000, 1974314,
reck_it, 766000, 1979002,
reck_it, 767000, 1982127,
reck_it, 768000, 1986814,
reck_it, 769000, 1991502,
reck_it, 770000, 1994627,
reck_it, 771000, 1999314,
reck_it, 772000, 2004002,
reck_it, 773000, 2007127,
reck_it, 774000, 2011814,
reck_it, 775000, 2014939,
reck_it, 776000, 2019627,
reck_it, 777000, 2024314,
reck_it, 778000, 2027439,
reck_it, 779000, 2032127,
reck_it, 780000, 2035252,
reck_it, 781000, 2039939,
reck_it, 782000, 2043064,
reck_it, 783000, 2047752,
reck_it, 784000, 2050877,
reck_it, 785000, 2055564,
reck_it, 786000, 2058689,
reck_it, 787000, 2063377,
reck_it, 788000, 2066502,
reck_it, 789000, 2071189,
reck_it, 790000, 2075877,
reck_it, 791000, 2079002,
reck_it, 792000, 2083689,
reck_it, 793000, 2086814,
reck_it, 794000, 2091502,
reck_it, 795000, 2094627,
reck_it, 796000, 2099314,
reck_it, 797000, 2104002,
reck_it, 798000, 2107127,
reck_it, 799000, 2111814,
reck_it, 800000, 2114939,
reck_it, 801000, 2119627,
reck_it, 802000, 2122752,
reck_it, 803000, 2127439,
reck_it, 804000, 2132127,
reck_it, 805000, 2135252,
reck_it, 806000, 2139939,
reck_it, 807000, 2144627,
reck_it, 808000, 2147752,
reck_it, 809000, 2152439,
reck_it, 810000, 2155564,
reck_it, 811000, 2160252,
reck_it, 812000, 2164939,
reck_it, 813000, 2168064,
reck_it, 814000, 2172752,
reck_it, 815000, 2177439,
reck_it, 816000, 2180564,
reck_it, 817000, 2185252,
reck_it, 818000, 2189939,
reck_it, 819000, 2194627,
reck_it, 820000, 2197752,
reck_it, 821000, 2202439,
reck_it, 822000, 2207127,
reck_it, 823000, 2210252,
reck_it, 824000, 2214939,
reck_it, 825000, 2219627,
reck_it, 826000, 2224314,
reck_it, 827000, 2227439,
reck_it, 828000, 2232127,
reck_it, 829000, 2236814,
reck_it, 830000, 2241502,
reck_it, 831000, 2244627,
reck_it, 832000, 2249314,
reck_it, 833000, 2254002,
reck_it, 834000, 2258689,
reck_it, 835000, 2261814,
reck_it, 836000, 2266502,
reck_it, 837000, 2271189,
reck_it, 838000, 2275877,
reck_it, 839000, 2280564,
reck_it, 840000, 2285252,
reck_it, 841000, 2288377,
reck_it, 842000, 2293064,
reck_it, 843000, 2297752,
reck_it, 844000, 2302439,
reck_it, 845000, 2307127,
reck_it, 846000, 2311814,
reck_it, 847000, 2316502,
reck_it, 848000, 2319627,
reck_it, 849000, 2324314,
reck_it, 850000, 2329002,
reck_it, 851000, 2333689,
reck_it, 852000, 2338377,
reck_it, 853000, 2343064,
reck_it, 854000, 2346189,
reck_it, 855000, 2350877,
reck_it, 856000, 2355564,
reck_it, 857000, 2360252,
reck_it, 858000, 2364939,
reck_it, 859000, 2369627,
reck_it, 860000, 2374314,
reck_it, 861000, 2379002,
reck_it, 862000, 2382127,
reck_it, 863000, 2386814,
reck_it, 864000, 2391502,
reck_it, 865000, 2396189,
reck_it, 866000, 2400877,
reck_it, 867000, 2405564,
reck_it, 868000, 2410252,
reck_it, 869000, 2414939,
reck_it, 870000, 2419627,
reck_it, 871000, 2422752,
reck_it, 872000, 2427439,
reck_it, 873000, 2432127,
reck_it, 874000, 2436814,
reck_it, 875000, 2441502,
reck_it, 876000, 2446189,
reck_it, 877000, 2449314,
reck_it, 878000, 2454002,
reck_it, 879000, 2458689,
reck_it, 880000, 2463377,
reck_it, 881000, 2468064,
reck_it, 882000, 2472752,
reck_it, 883000, 2477439,
reck_it, 884000, 2480564,
reck_it, 885000, 2485252,
reck_it, 886000, 2489939,
reck_it, 887000, 2494627,
reck_it, 888000, 2499314,
reck_it, 889000, 2504002,
reck_it, 890000, 2508689,
reck_it, 891000, 2513377,
reck_it, 892000, 2516502,
reck_it, 893000, 2521189,
reck_it, 894000, 2525877,
reck_it, 895000, 2530564,
reck_it, 896000, 2535252,
reck_it, 897000, 2539939,
reck_it, 898000, 2544627,
reck_it, 899000, 2549314,
reck_it, 900000, 2554002,
reck_it, 901000, 2557127,
reck_it, 902000, 2561814,
reck_it, 903000, 2566502,
reck_it, 904000, 2571189,
reck_it, 905000, 2575877,
reck_it, 906000, 2580564,
reck_it, 907000, 2585252,
reck_it, 908000, 2589939,
reck_it, 909000, 2594627,
reck_it, 910000, 2599314,
reck_it, 911000, 2604002,
reck_it, 912000, 2608689,
reck_it, 913000, 2613377,
reck_it, 914000, 2618064,
reck_it, 915000, 2622752,
reck_it, 916000, 2627439,
reck_it, 917000, 2632127,
reck_it, 918000, 2636814,
reck_it, 919000, 2641502,
reck_it, 920000, 2646189,
reck_it, 921000, 2650877,
reck_it, 922000, 2655564,
reck_it, 923000, 2660252,
reck_it, 924000, 2664939,
reck_it, 925000, 2669627,
reck_it, 926000, 2674314,
reck_it, 927000, 2679002,
reck_it, 928000, 2683689,
reck_it, 929000, 2688377,
reck_it, 930000, 2693064,
reck_it, 931000, 2697752,
reck_it, 932000, 2702439,
reck_it, 933000, 2707127,
reck_it, 934000, 2711814,
reck_it, 935000, 2716502,
reck_it, 936000, 2721189,
reck_it, 937000, 2725877,
reck_it, 938000, 2732127,
reck_it, 939000, 2736814,
reck_it, 940000, 2741502,
reck_it, 941000, 2746189,
reck_it, 942000, 2750877,
reck_it, 943000, 2755564,
reck_it, 944000, 2760252,
reck_it, 945000, 2766502,
reck_it, 946000, 2771189,
reck_it, 947000, 2775877,
reck_it, 948000, 2780564,
reck_it, 949000, 2785252,
reck_it, 950000, 2789939,
reck_it, 951000, 2794627,
reck_it, 952000, 2799314,
reck_it, 953000, 2804002,
reck_it, 954000, 2808689,
reck_it, 955000, 2814939,
reck_it, 956000, 2819627,
reck_it, 957000, 2824314,
reck_it, 958000, 2829002,
reck_it, 959000, 2833689,
reck_it, 960000, 2838377,
reck_it, 961000, 2843064,
reck_it, 962000, 2847752,
